2019-06-07 16:56:19.239775+02,6,31,DR
2019-06-07 16:56:21.20976+02,6,125,DR
2019-06-07 16:56:23.180328+02,6,107,DR
2019-06-07 16:56:25.158771+02,6,119,DR
2019-06-07 16:56:27.121584+02,6,109,DR
2019-06-07 16:56:29.094894+02,6,124,DR
2019-06-07 16:56:31.06389+02,6,111,DR
2019-06-07 16:56:33.03756+02,6,57,DR
2019-06-07 16:56:35.005482+02,6,105,DR
2019-06-07 16:56:38.956278+02,6,116,DR
2019-06-07 16:56:40.955069+02,6,111,DR
2019-06-07 16:56:42.925876+02,6,126,DR
2019-06-07 16:56:44.862768+02,6,112,DR
2019-06-07 16:56:46.841975+02,6,75,DR
2019-06-07 16:56:48.803829+02,6,33,DR
2019-06-07 16:56:50.775351+02,6,108,DR
2019-06-07 16:56:52.754913+02,6,120,DR
2019-06-07 16:56:54.715886+02,6,109,DR
2019-06-07 16:56:56.686792+02,6,121,DR
2019-06-07 16:56:58.658466+02,6,110,DR
2019-06-07 16:57:00.629588+02,6,114,DR
2019-06-07 16:57:02.599622+02,6,59,DR
2019-06-07 16:57:04.568662+02,6,44,DR
2019-06-07 16:57:06.746602+02,6,118,DR
2019-06-07 16:57:08.509556+02,6,103,DR
2019-06-07 16:57:10.491304+02,6,116,DR
2019-06-07 16:57:12.460407+02,6,122,DR
2019-06-07 16:57:14.42274+02,6,105,DR
2019-06-07 16:57:16.393334+02,6,99,DR
2019-06-07 16:57:18.368491+02,6,39,DR
2019-06-07 16:57:20.336942+02,6,120,DR
2019-06-07 16:57:22.317492+02,6,108,DR
2019-06-07 16:57:24.280632+02,6,100,DR
2019-06-07 16:57:26.247576+02,6,120,DR
2019-06-07 16:57:28.221004+02,6,111,DR
2019-06-07 16:57:30.191727+02,6,117,DR
2019-06-07 16:57:32.160326+02,6,66,DR
2019-06-07 16:57:34.133572+02,6,30,DR
2019-06-07 16:57:36.109344+02,6,113,DR
2019-06-07 16:57:38.074965+02,6,107,DR
2019-06-07 16:57:40.045871+02,6,125,DR
2019-06-07 16:57:42.017925+02,6,105,DR
2019-06-07 16:57:43.987375+02,6,115,DR
2019-06-07 16:57:45.959157+02,6,118,DR
2019-06-07 16:57:47.927528+02,6,46,DR
2019-06-07 16:57:49.903731+02,6,112,DR
2019-06-07 16:57:51.868505+02,6,107,DR
2019-06-07 16:57:53.84195+02,6,121,DR
2019-06-07 16:57:55.812873+02,6,107,DR
2019-06-07 16:57:57.785615+02,6,123,DR
2019-06-07 16:57:59.752352+02,6,109,DR
2019-06-07 16:58:01.726241+02,6,73,DR
2019-06-07 16:58:03.695812+02,6,32,DR
2019-06-07 16:58:05.666736+02,6,111,DR
2019-06-07 16:58:07.637836+02,6,113,DR
2019-06-07 16:58:09.608801+02,6,107,DR
2019-06-07 16:58:11.57686+02,6,131,DR
2019-06-07 16:58:13.550567+02,6,105,DR
2019-06-07 16:58:15.521736+02,6,118,DR
2019-06-07 16:58:17.492029+02,6,48,DR
2019-06-07 16:58:19.464299+02,6,65,DR
2019-06-07 16:58:21.43171+02,6,111,DR
2019-06-07 16:58:23.402071+02,6,121,DR
2019-06-07 16:58:25.373051+02,6,111,DR
